CoM ID,Common Name,Scientific Name,Genus,Family,Diameter Breast Height,Year Planted,Date Planted,Age Description,Useful Life Expectency,Useful Life Expectency Value,Precinct,Located in,UploadDate,CoordinateLocation,Latitude,Longitude,Easting,Northing
1649060,Dwarf lemon scented gum,Corymbia citriodora,Corymbia,Myrtaceae,,2017.0,01/03/2017,,,,,Park,24/08/2019,"(-37.815843443034034, 144.934676406738)",-37.81584344303403,144.934676406738,318207.73,5812607.81
1578833,Moreton Bay Fig,Ficus macrophylla,Ficus,Moraceae,,2015.0,03/03/2015,,,,,Park,24/08/2019,"(-37.820341559733706, 144.94037195865454)",-37.8203415597337,144.94037195865454,318720.12,5812119.74
1522093,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,,,,,,,,Park,24/08/2019,"(-37.78169147960841, 144.94406154838947)",-37.781691479608405,144.94406154838947,318950.53,5816415.75
1066421,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,,1900.0,01/01/2000,,,,,Park,24/08/2019,"(-37.8261882825851, 144.98091148693214)",-37.8261882825851,144.98091148693211,322302.64,5811548.87
1049534,Unknown,Melaleuca parvistaminea,Melaleuca,Myrtaceae,,1998.0,17/12/1998,,,,,Park,24/08/2019,"(-37.79024411946741, 144.94471842407611)",-37.79024411946741,144.94471842407611,319029.25,5815467.97
1014938,London Plane,Platanus x acerifolia,Platanus,Platanaceae,76.0,1997.0,07/03/1997,Mature,11-20 years,20.0,,Street,24/08/2019,"(-37.80085491236231, 144.94973764507873)",-37.80085491236231,144.94973764507873,319497.08,5814300.24
1042678,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,,1998.0,20/11/1998,,,,,Park,24/08/2019,"(-37.79347054061174, 144.95305592424077)",-37.79347054061174,144.95305592424074,319771.3,5815126.06
1520632,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,,,,,,,,Park,24/08/2019,"(-37.78473461691081, 144.94455960818456)",-37.78473461691081,144.94455960818456,319001.82,5816079.03
1018520,London Plane,Platanus x acerifolia,Platanus,Platanaceae,64.0,1997.0,22/10/1997,Mature,6-10 years (>50% canopy),10.0,,Street,24/08/2019,"(-37.79841867142295, 144.9380416473907)",-37.79841867142295,144.9380416473907,318461.3,5814547.92
1525428,Black Wattle,Acacia melanoxylon,Acacia,Fabaceae,,2012.0,27/04/2012,,,,,Street,24/08/2019,"(-37.80011142760447, 144.9116479446264)",-37.80011142760447,144.9116479446264,316141.49,5814308.47
1024043,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,11.0,1900.0,01/01/2000,Semi-Mature,21-30 years,30.0,,Street,24/08/2019,"(-37.8193489628297, 144.95989405046708)",-37.81934896282971,144.95989405046708,320436.15,5812267.6
1027724,English Elm,Ulmus procera,Ulmus,Ulmaceae,61.0,1997.0,12/01/1997,Mature,6-10 years (>50% canopy),10.0,,Park,24/08/2019,"(-37.82392208799318, 144.9715840854483)",-37.823922087993175,144.9715840854483,321476.2,5811782.55
1015957,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,,1997.0,10/03/1997,,,,,Street,24/08/2019,"(-37.79890191874286, 144.95172826105554)",-37.798901918742864,144.95172826105554,319667.6,5814520.8
1662743,Sticky Wattle,Acacia howittii,Acacia,Fabaceae,,2017.0,22/08/2017,,,,,Street,24/08/2019,"(-37.81584116131894, 144.9787851835271)",-37.815841161318936,144.9787851835271,322090.64,5812693.0
1047250,Lemon Scented Gum,Corymbia citriodora,Corymbia,Myrtaceae,,1998.0,12/11/1998,,,,,Park,24/08/2019,"(-37.78761945059681, 144.95320547396688)",-37.787619450596814,144.95320547396688,319770.25,5815775.62
1287257,Jacaranda,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,6.0,2008.0,25/08/2008,Juvenile,31-60 years,60.0,,Street,24/08/2019,"(-37.83318506327391, 144.98573326933177)",-37.83318506327391,144.98573326933175,322743.79,5810781.63
1068595,Chinese Elm,Ulmus parvifolia,Ulmus,Ulmaceae,14.0,2006.0,20/10/2006,Semi-Mature,11-20 years,20.0,,Street,24/08/2019,"(-37.79506266935299, 144.9222939383144)",-37.795062669352994,144.9222939383144,317066.41,5814889.61
1017836,Crows Nest Poplar,Populus x euramericana x nigra,Populus,Salicaceae,30.0,1900.0,01/01/2000,Semi-Mature,31-60 years,60.0,,Street,24/08/2019,"(-37.80536647715467, 144.95601065736167)",-37.80536647715467,144.95601065736167,320060.36,5813811.71
1663825,English Oak,Quercus robur,Quercus,Fagaceae,,2017.0,23/06/2017,,,,,Park,24/08/2019,"(-37.8069501000012, 144.96967867908177)",-37.8069501000012,144.96967867908174,321267.55,5813662.22
1635457,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,,2016.0,19/07/2016,,,,,Park,24/08/2019,"(-37.7825327757818, 144.95645583728046)",-37.782532775781796,144.95645583728046,320044.15,5816346.33
1037834,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,62.0,1900.0,02/01/2000,Mature,31-60 years,60.0,,Park,24/08/2019,"(-37.78729327641808, 144.95946660317702)",-37.78729327641808,144.95946660317702,320320.84,5815823.87
1521903,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,,,,,,,,Park,24/08/2019,"(-37.784544932799754, 144.94429189232508)",-37.78454493279976,144.94429189232508,318977.78,5816099.56
1455808,Lightwood Wattle,Acacia implexa,Acacia,Fabaceae,,2010.0,02/09/2010,,,,,Park,24/08/2019,"(-37.82611146510853, 144.96820617898254)",-37.82611146510853,144.9682061789825,321184.16,5811533.14
1288112,Smooth-barked apple,Angophora costata,Angophora,Myrtaceae,,2008.0,11/09/2008,,,,,Street,24/08/2019,"(-37.778485611818695, 144.94075895255224)",-37.778485611818695,144.94075895255224,318651.83,5816765.09
1553202,Trident maple,Acer buergerianum,Acer,Sapindaceae,,2013.0,14/10/2013,,,,,Street,24/08/2019,"(-37.79108782639055, 144.93334950101445)",-37.791087826390545,144.93334950101445,318030.16,5815352.27
1604643,Freeman Maple,Acer x freemanii,Acer,Sapindaceae,,2015.0,24/08/2015,,,,,Street,24/08/2019,"(-37.83794940570341, 144.98479097570464)",-37.837949405703405,144.98479097570464,322672.27,5810251.16
1533798,Kurrajong,Brachychiton populneus,Brachychiton,Malvaceae,,2013.0,15/05/2013,,,,,Street,24/08/2019,"(-37.8082034164323, 144.95988429043933)",-37.80820341643229,144.95988429043933,320408.28,5813504.36
1604620,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,,2015.0,13/08/2015,,,,,Street,24/08/2019,"(-37.80393881979374, 144.94430462289662)",-37.80393881979374,144.94430462289662,319026.24,5813947.52
1520881,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,,,,,,,,Park,24/08/2019,"(-37.79149636506774, 144.95677884283145)",-37.791496365067744,144.95677884283143,320094.34,5815352.3
1526930,River Sheoak,Casuarina cunninghamiana,Casuarina,Casuarinaceae,,,,,,,,Park,24/08/2019,"(-37.783783207432315, 144.94452135961598)",-37.78378320743232,144.94452135961598,318996.13,5816184.53
1023566,London Plane,Platanus x acerifolia,Platanus,Platanaceae,37.0,1997.0,13/11/1997,Semi-Mature,1-5 years (<50% canopy),5.0,,Street,24/08/2019,"(-37.80842588449773, 144.9540442932448)",-37.80842588449773,144.9540442932448,319894.67,5813468.43
1057793,Japanese Zelkova,Zelkova serrata,Zelkova,Ulmaceae,19.0,1999.0,22/06/1999,Semi-Mature,11-20 years,20.0,,Street,24/08/2019,"(-37.79179934962748, 144.91958884492465)",-37.791799349627475,144.91958884492462,316820.15,5815246.43
1285917,Prickly Paperbark,Melaleuca styphelioides,Melaleuca,Myrtaceae,48.0,,,Mature,11-20 years,20.0,,Park,24/08/2019,"(-37.79841515184381, 144.92174924305192)",-37.79841515184381,144.92174924305192,317026.72,5814516.53
1734979,Purple Branched Elm,Ulmus x hollandica,Ulmus,Ulmaceae,,2018.0,23/05/2018,,,,,Park,24/08/2019,"(-37.84098928261052, 144.9804439252898)",-37.84098928261052,144.98044392528982,322297.01,5809905.57
1028260,Elm,Ulmus unknown,Ulmus,Ulmaceae,64.0,1900.0,02/01/2000,Mature,11-20 years,20.0,,Park,24/08/2019,"(-37.844964815486414, 144.9808275396675)",-37.844964815486414,144.9808275396675,322340.31,5809465.15
1553191,Stone Pine,Pinus pinea,Pinus,Pinaceae,,2013.0,17/10/2013,,,,,Park,24/08/2019,"(-37.84449954004695, 144.9839928738643)",-37.844499540046954,144.9839928738643,322617.73,5809522.8
1046877,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,,1998.0,12/08/1998,,,,,Park,24/08/2019,"(-37.78668968741143, 144.9494639191174)",-37.786689687411425,144.94946391911742,319438.49,5815871.57
1743256,Silver Banksia,Banksia marginata,Banksia,Proteaceae,,2018.0,19/07/2018,,,,,Park,24/08/2019,"(-37.80211964561444, 144.91888415789398)",-37.80211964561444,144.91888415789396,316783.6,5814099.84
1735381,Smooth-barked apple,Angophora costata,Angophora,Myrtaceae,,2018.0,30/05/2018,,,,,Street,24/08/2019,"(-37.805082289284805, 144.96794241578462)",-37.80508228928481,144.96794241578462,321110.18,5813866.16
1041369,Manna Gum,Eucalyptus viminalis,Eucalyptus,Myrtaceae,32.0,1998.0,17/11/1998,Semi-Mature,31-60 years,60.0,,Park,24/08/2019,"(-37.77944043911442, 144.960624064545)",-37.779440439114424,144.96062406454502,320403.76,5816697.49
1474225,London Plane,Platanus x acerifolia,Platanus,Platanaceae,,2011.0,12/04/2011,,,,,Street,24/08/2019,"(-37.82111209517684, 144.9692816696881)",-37.821112095176844,144.9692816696881,321266.76,5812089.96
1583481,Manchurian Pear,Pyrus ussuriensis,Pyrus,Rosaceae,,2015.0,01/06/2015,,,,,Street,24/08/2019,"(-37.79418953341675, 144.94180667559536)",-37.79418953341675,144.9418066755954,318782.48,5815024.52
1731833,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,,2018.0,27/04/2018,,,,,Park,24/08/2019,"(-37.78632532415235, 144.95667555474245)",-37.78632532415235,144.95667555474242,320072.7,5815925.91
1290246,London Plane,Platanus x acerifolia,Platanus,Platanaceae,23.0,,,Semi-Mature,11-20 years,20.0,,Street,24/08/2019,"(-37.79131389958882, 144.93951945224612)",-37.79131389958882,144.93951945224615,318574.04,5815339.18
1359761,Hill¿s Weeping Fig,Ficus microcarpa,Ficus,Moraceae,28.0,2009.0,04/07/2009,Semi-Mature,21-30 years,30.0,,Street,24/08/2019,"(-37.813958675088145, 144.94204347028992)",-37.813958675088145,144.9420434702899,318851.65,5812831.27
1546489,Golden Ash,Fraxinus excelsior,Fraxinus,Oleaceae,,2013.0,03/07/2013,,,,,Park,24/08/2019,"(-37.779419799913725, 144.93981232312998)",-37.779419799913725,144.93981232312998,318570.74,5816659.59
1492263,Chinaberry Tree,Melia azedarach,Melia,Meliaceae,,2011.0,26/09/2011,,,,,Street,24/08/2019,"(-37.80374367536677, 144.9461099092773)",-37.803743675366775,144.9461099092773,319184.71,5813972.67
1458055,Chinaberry Tree,Melia azedarach,Melia,Meliaceae,,2010.0,14/12/2010,,,,,Street,24/08/2019,"(-37.80712384175097, 144.94289077754812)",-37.80712384175097,144.94289077754812,318909.54,5813591.35
1025835,Brush Box,Lophostemon confertus,Lophostemon,Myrtaceae,38.0,1900.0,01/01/2000,Semi-Mature,11-20 years,20.0,,Street,24/08/2019,"(-37.80967983429121, 144.97691340069173)",-37.80967983429121,144.97691340069173,321911.06,5813373.13
1043969,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,,1998.0,25/11/1998,,,,,Park,24/08/2019,"(-37.79107762795805, 144.94963059657243)",-37.791077627958046,144.94963059657243,319463.85,5815384.98
1519946,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,,,,,,,,Park,24/08/2019,"(-37.78889133555501, 144.9461787595833)",-37.78889133555501,144.94617875958332,319154.55,5815620.91
1526426,Wirilda,Acacia retinoides,Acacia,Fabaceae,,,,,,,,Park,24/08/2019,"(-37.77961545433154, 144.9489471911088)",-37.77961545433154,144.94894719110883,319375.76,5816655.57
1553055,Red Ash,Fraxinus pennsylvanica,Fraxinus,Oleaceae,,2013.0,09/10/2013,,,,,Street,24/08/2019,"(-37.792938860040074, 144.93137452937745)",-37.79293886004008,144.93137452937745,317860.79,5815143.02
1025869,London Plane,Platanus x acerifolia,Platanus,Platanaceae,68.0,1900.0,01/01/2000,Mature,6-10 years (>50% canopy),10.0,,Street,24/08/2019,"(-37.8085278212959, 144.97616132661753)",-37.8085278212959,144.97616132661753,321842.08,5813499.53
1720660,Boobialla,Myoporum insulare,Myoporum,Scrophulariaceae,,2017.0,11/12/2017,,,,,Park,24/08/2019,"(-37.78092323410412, 144.94990420334483)",-37.780923234104115,144.94990420334483,319463.23,5816512.3
1662917,swamp paperbark,Melaleuca,Melaleuca,Myrtaceae,,2017.0,01/06/2017,,,,,Park,24/08/2019,"(-37.82093302059673, 144.94651277377707)",-37.820933020596726,144.94651277377707,319262.11,5812066.01
1023213,London Plane,Platanus x acerifolia,Platanus,Platanaceae,44.0,1997.0,11/12/1997,Mature,11-20 years,20.0,,Street,24/08/2019,"(-37.80484774459303, 144.9668061128694)",-37.804847744593026,144.96680611286942,321009.57,5813890.01
1028120,London Plane,Platanus x acerifolia,Platanus,Platanaceae,29.0,1900.0,02/01/2000,Semi-Mature,11-20 years,20.0,,Street,24/08/2019,"(-37.837458166209444, 144.97613318931369)",-37.83745816620944,144.97613318931369,321909.17,5810289.19
1030961,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,33.0,1900.0,02/01/2000,Semi-Mature,31-60 years,60.0,,Street,24/08/2019,"(-37.82191532896366, 144.91315902920567)",-37.821915328963655,144.91315902920567,316328.59,5811891.93
1525758,Gum,Eucalyptus unknown,Eucalyptus,Myrtaceae,,,,,,,,Park,24/08/2019,"(-37.78241462419714, 144.94861717014368)",-37.78241462419714,144.94861717014368,319353.51,5816344.32
1764489,Wilga,Geijera parviflora,Geijera,Rutaceae,,2019.0,20/06/2019,,,,,Park,24/08/2019,"(-37.802777492214844, 144.92536975679354)",-37.80277749221485,144.92536975679354,317356.26,5814039.54
1040747,English Elm,Ulmus procera,Ulmus,Ulmaceae,99.0,1998.0,11/10/1998,Mature,6-10 years (<50% canopy),10.0,,Park,24/08/2019,"(-37.77893462374635, 144.9622183375453)",-37.77893462374635,144.96221833754532,320542.95,5816756.68
1030184,Canary Island Date Palm,Phoenix canariensis,Phoenix,Arecaceae,55.0,1997.0,12/09/1997,Semi-Mature,31-60 years,60.0,,Street,24/08/2019,"(-37.81995140542831, 144.9615594746729)",-37.81995140542831,144.9615594746729,320584.21,5812203.95
1044596,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,,1998.0,26/11/1998,,,,,Park,24/08/2019,"(-37.788626541453844, 144.95047597846823)",-37.788626541453844,144.95047597846823,319532.33,5815658.6
1604521,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,,2015.0,06/08/2015,,,,,Park,24/08/2019,"(-37.78617952387045, 144.95370713226865)",-37.78617952387045,144.95370713226862,319810.93,5815936.37
1546716,Red maple,Acer rubrum,Acer,Sapindaceae,,2013.0,30/07/2013,,,,,Street,24/08/2019,"(-37.8057423347302, 144.9475073529281)",-37.8057423347302,144.94750735292808,319312.62,5813753.59
1512098,Willow Oak,Quercus phellos,Quercus,Fagaceae,,2012.0,05/07/2012,,,,,Park,24/08/2019,"(-37.83890966796118, 144.9800147564031)",-37.838909667961175,144.9800147564031,322254.25,5810135.52
1549572,Tuckeroo,Cupaniopsis anacardioides,Cupaniopsis,Sapindaceae,,2013.0,17/09/2013,,,,,Park,24/08/2019,"(-37.832429981317404, 144.9737499986042)",-37.832429981317404,144.97374999860418,321687.33,5810842.6
1036686,White Poplar,Populus alba,Populus,Salicaceae,90.0,1998.0,28/10/1998,Over-mature,1-5 years (<50% canopy),5.0,,Park,24/08/2019,"(-37.80163104439055, 144.97167971855254)",-37.80163104439055,144.97167971855254,321430.91,5814256.28
1027055,Rose sheoak,Allocasuarina torulosa,Allocasuarina,Casuarinaceae,,1997.0,27/11/1997,,,,,Street,24/08/2019,"(-37.82200550057681, 144.9844425572253)",-37.82200550057681,144.9844425572253,322603.42,5812019.73
1022540,Snow-in-Summer,Melaleuca linariifolia,Melaleuca,Myrtaceae,25.0,1997.0,11/10/1997,Semi-Mature,21-30 years,30.0,,Street,24/08/2019,"(-37.8030247761134, 144.95907127978398)",-37.8030247761134,144.95907127978398,320324.15,5814077.45
1766351,Smooth-barked apple,Angophora costata,Angophora,Myrtaceae,,2019.0,03/07/2019,,,,,Street,24/08/2019,"(-37.80384464786934, 144.95671091904603)",-37.80384464786935,144.95671091904603,320118.32,5813981.93
1605579,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,,2015.0,28/10/2015,,,,,Street,24/08/2019,"(-37.8021554877628, 144.93068523474517)",-37.802155487762796,144.93068523474517,317822.74,5814118.94
1046880,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,,1998.0,12/08/1998,,,,,Street,24/08/2019,"(-37.786746649010745, 144.9494332751497)",-37.786746649010745,144.9494332751497,319435.93,5815865.19
1040224,Peppercorn Tree,Schinus molle,Schinus,Anacardiaceae,60.0,1998.0,15/10/1998,Semi-Mature,6-10 years (<50% canopy),10.0,,Park,24/08/2019,"(-37.81051477426411, 144.98300171417335)",-37.810514774264114,144.98300171417338,322449.06,5813292.07
1063286,Hill¿s Weeping Fig,Ficus microcarpa,Ficus,Moraceae,21.0,1900.0,02/01/2000,Semi-Mature,31-60 years,60.0,,Street,24/08/2019,"(-37.82260664176151, 144.95216594930704)",-37.82260664176151,144.95216594930702,319763.8,5811891.22
1511886,Freeman Maple,Acer x freemanii,Acer,Sapindaceae,,2012.0,19/07/2012,,,,,Street,24/08/2019,"(-37.79055639293418, 144.93022375377961)",-37.79055639293418,144.93022375377961,317753.6,5815405.15
1038268,English Elm,Ulmus procera,Ulmus,Ulmaceae,83.0,1998.0,11/09/1998,Mature,6-10 years (>50% canopy),10.0,,Park,24/08/2019,"(-37.78260159284131, 144.96368637664392)",-37.78260159284131,144.9636863766439,320681.11,5816352.59
1564923,River Sheoak,Casuarina cunninghamiana,Casuarina,Casuarinaceae,,2014.0,14/08/2014,,,,,Park,24/08/2019,"(-37.81782007584981, 144.97219281841322)",-37.817820075849816,144.97219281841322,321515.08,5812460.83
1580665,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,,2015.0,22/04/2015,,,,,Park,24/08/2019,"(-37.80206846060761, 144.91381162266183)",-37.80206846060761,144.91381162266183,316336.85,5814095.56
1286225,Peppercorn Tree,Schinus molle,Schinus,Anacardiaceae,30.0,,,Semi-Mature,31-60 years,60.0,,Park,24/08/2019,"(-37.78931639165935, 144.9253026655433)",-37.78931639165935,144.9253026655433,317317.19,5815533.14
1734962,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,,2018.0,15/05/2018,,,,,Street,24/08/2019,"(-37.802642383430445, 144.9237322476118)",-37.80264238343045,144.9237322476118,317211.75,5814051.33
1023300,London Plane,Platanus x acerifolia,Platanus,Platanaceae,51.0,1997.0,11/12/1997,Mature,6-10 years (>50% canopy),10.0,,Street,24/08/2019,"(-37.81081928309306, 144.95612847095686)",-37.81081928309306,144.95612847095688,320083.97,5813206.86
1069667,Scarlet Oak,Quercus coccinea,Quercus,Fagaceae,7.0,2007.0,05/06/2007,Juvenile,61+ years,80.0,,Park,24/08/2019,"(-37.83903818712597, 144.9814497315083)",-37.83903818712597,144.98144973150832,322380.84,5810123.99
1058092,Variegated Elm,Ulmus minor,Ulmus,Ulmaceae,73.0,1998.0,13/10/1998,Mature,31-60 years,60.0,,Park,24/08/2019,"(-37.81471026286529, 144.98222094752242)",-37.81471026286529,144.98222094752242,322390.38,5812825.03
1523479,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,,,,,,,,Park,24/08/2019,"(-37.78862799625562, 144.94745468922676)",-37.78862799625562,144.94745468922673,319266.27,5815652.6
1015307,Elm,Ulmus unknown,Ulmus,Ulmaceae,58.0,1900.0,02/01/2000,Mature,1-5 years (<50% canopy),5.0,,Street,24/08/2019,"(-37.797518446053395, 144.95044964659886)",-37.7975184460534,144.95044964659888,319551.65,5814671.85
1289594,Smooth-barked apple,Angophora costata,Angophora,Myrtaceae,10.0,2007.0,06/09/2007,Juvenile,61+ years,80.0,,Street,24/08/2019,"(-37.80585390591322, 144.96454197548286)",-37.80585390591322,144.9645419754829,320812.66,5813774.02
1053973,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,7.0,1999.0,13/01/1999,Juvenile,31-60 years,60.0,,Park,24/08/2019,"(-37.787456125057034, 144.95158639350788)",-37.78745612505704,144.95158639350788,319627.27,5815790.62
1048642,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,,1998.0,15/12/1998,,,,,Park,24/08/2019,"(-37.7899295741347, 144.94698465565145)",-37.7899295741347,144.94698465565145,319228.05,5815507.26
1023928,London Plane,Platanus x acerifolia,Platanus,Platanaceae,26.0,1997.0,14/11/1997,Semi-Mature,21-30 years,30.0,,Street,24/08/2019,"(-37.807927944672414, 144.96911815864394)",-37.807927944672414,144.96911815864394,321220.56,5813552.64
1041558,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,,1998.0,18/11/1998,,,,,Park,24/08/2019,"(-37.792946269928656, 144.9554495160946)",-37.792946269928656,144.9554495160946,319980.8,5815188.85
1561390,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,,2014.0,03/06/2014,,,,,Street,24/08/2019,"(-37.77896784236867, 144.9416669485506)",-37.77896784236867,144.9416669485506,318732.98,5816713.34
1061889,Weeping Bottlebrush,Callistemon viminalis,Callistemon,Myrtaceae,9.0,1900.0,02/01/2000,Juvenile,21-30 years,30.0,,Park,24/08/2019,"(-37.77993116683133, 144.96218290734063)",-37.779931166831325,144.96218290734063,320542.24,5816646.03
1758194,Black Wattle,Acacia melanoxylon,Acacia,Fabaceae,,2019.0,29/05/2019,,,,,Park,24/08/2019,"(-37.792686281824245, 144.9551433672548)",-37.79268628182425,144.9551433672548,319953.21,5815217.11
1605159,Lightwood Wattle,Acacia implexa,Acacia,Fabaceae,,2015.0,15/09/2015,,,,,Park,24/08/2019,"(-37.79262138944902, 144.95042531895564)",-37.792621389449025,144.95042531895564,319537.59,5815215.21
